Speaker,Season,Episode,SeriesNumber,EpisodeCount,EpisodeTotal,EpisodePct
Kelly,4,12,63,6,308,0.019480519
Kelly,4,13,64,1,191,0.005235602
Kelly,4,14,65,4,607,0.006589786
Kelly,5,1,66,17,551,0.030852995
Kelly,5,2,67,3,256,0.01171875
Kelly,5,3,68,2,311,0.006430868
Kelly,5,4,69,0,290,0
Kelly,5,5,70,7,430,0.01627907
Kelly,5,6,71,23,400,0.0575
Kelly,5,7,72,15,287,0.052264808
Kelly,5,8,73,10,262,0.038167939
Kelly,5,9,74,1,304,0.003289474
Kelly,5,10,75,1,234,0.004273504
Kelly,5,11,76,2,281,0.007117438
Kelly,5,12,77,2,223,0.00896861
Kelly,5,13,78,3,374,0.00802139
Kelly,5,14,79,8,200,0.04
Kelly,5,15,80,18,236,0.076271186
Kelly,5,16,81,9,250,0.036
Kelly,5,17,82,0,282,0
Kelly,5,18,83,7,206,0.033980583
Kelly,5,19,84,7,231,0.03030303
Kelly,5,20,85,1,244,0.004098361
Kelly,5,21,86,5,232,0.021551724
Kelly,5,22,87,1,274,0.003649635
Kelly,5,23,88,2,199,0.010050251
Kelly,5,24,89,2,319,0.006269592
Kelly,5,25,90,11,276,0.039855072
Kelly,5,26,91,0,218,0
Kelly,6,1,92,9,313,0.028753994
Kelly,6,2,93,3,231,0.012987013
Kelly,6,3,94,4,297,0.013468013
Kelly,6,4,95,3,481,0.006237006
Kelly,6,5,96,0,306,0
Kelly,6,6,97,10,314,0.031847134
Kelly,6,7,98,2,305,0.006557377
Kelly,6,8,99,5,328,0.015243902
Kelly,6,9,100,1,239,0.0041841
Kelly,6,10,101,0,218,0
Kelly,6,11,102,1,224,0.004464286
Kelly,6,12,103,4,302,0.013245033
Kelly,6,13,104,0,91,0
Kelly,6,14,105,0,195,0
Kelly,6,15,106,11,249,0.044176707
Kelly,6,16,107,3,574,0.005226481
Kelly,6,17,108,3,202,0.014851485
Kelly,6,18,109,8,280,0.028571429
Kelly,6,19,110,4,295,0.013559322
Kelly,6,20,111,5,260,0.019230769
Kelly,6,21,112,28,286,0.097902098
Kelly,6,22,113,7,267,0.026217228
Kelly,6,23,114,5,297,0.016835017
Kelly,6,24,115,5,184,0.027173913
Kelly,7,1,116,5,211,0.023696682
Kelly,7,2,117,6,252,0.023809524
Kelly,7,3,118,2,203,0.009852217
Kelly,7,4,119,5,274,0.018248175
Kelly,7,5,120,3,341,0.008797654
Kelly,7,6,121,5,250,0.02
Kelly,7,7,122,2,236,0.008474576
Kelly,7,8,123,13,268,0.048507463
Kelly,7,9,124,5,273,0.018315018
Kelly,7,10,125,8,289,0.027681661
Kelly,7,11,126,14,552,0.025362319
Kelly,7,12,127,10,307,0.03257329
Kelly,7,13,128,12,249,0.048192771
Kelly,7,14,129,10,282,0.035460993
Kelly,7,15,130,1,350,0.002857143
Kelly,7,16,131,1,70,0.014285714
Kelly,7,17,132,3,271,0.011070111
Kelly,7,18,133,3,288,0.010416667
Kelly,7,19,134,5,160,0.03125
Kelly,7,20,135,2,195,0.01025641
Kelly,7,21,136,3,298,0.010067114
Kelly,7,22,137,15,166,0.090361446
Kelly,7,23,138,6,239,0.025104603
Kelly,7,24,139,17,435,0.03908046
Kelly,8,1,140,6,270,0.022222222
Kelly,8,2,141,5,306,0.016339869
Kelly,8,3,142,6,308,0.019480519
Kelly,8,4,143,3,230,0.013043478
Kelly,8,5,144,13,270,0.048148148
Kelly,8,6,145,5,312,0.016025641
Kelly,8,7,146,7,300,0.023333333
Kelly,8,8,147,5,266,0.018796992
Kelly,8,9,148,1,248,0.004032258
Kelly,8,10,149,10,313,0.031948882
Kelly,8,11,150,8,224,0.035714286
Kelly,8,12,151,6,285,0.021052632
Kelly,8,13,152,2,342,0.005847953
Kelly,8,14,153,8,260,0.030769231
Kelly,8,15,154,3,211,0.014218009
Kelly,8,16,155,8,278,0.028776978
Kelly,8,17,156,9,226,0.039823009
Kelly,8,18,157,3,246,0.012195122
Kelly,8,19,158,1,238,0.004201681
Kelly,8,20,159,0,250,0
Kelly,8,21,160,13,289,0.044982699
Kelly,8,22,161,0,213,0
Kelly,8,23,162,0,239,0
Kelly,8,24,163,4,241,0.01659751
Kelly,9,1,164,2,220,0.009090909
Kelly,9,2,165,0,293,0
Kelly,9,3,166,0,242,0
Kelly,9,4,167,0,302,0
Kelly,9,5,168,0,240,0
Kelly,9,6,169,0,255,0
Kelly,9,7,170,0,263,0
Kelly,9,8,171,0,282,0
Kelly,9,9,172,0,287,0
Kelly,9,10,173,0,225,0
Kelly,9,11,174,0,228,0
Kelly,9,12,175,0,249,0
Kelly,9,13,176,0,210,0
Kelly,9,14,177,0,221,0
Kelly,9,15,178,0,235,0
Kelly,9,16,179,0,423,0
Kelly,9,17,180,0,142,0
Kelly,9,18,181,0,270,0
Kelly,9,19,182,0,246,0
Kelly,9,20,183,0,195,0
Kelly,9,21,184,0,333,0
Kelly,9,22,185,0,444,0
Kelly,9,23,186,12,432,0.027777778
Toby,1,1,1,0,262,0
Toby,1,2,2,2,245,0.008163265
Toby,1,3,3,0,313,0
Toby,1,4,4,7,354,0.019774011
Toby,1,5,5,0,285,0
Toby,1,6,6,14,360,0.038888889
Toby,2,1,7,6,381,0.015748031
Toby,2,2,8,26,289,0.089965398
Toby,2,3,9,4,375,0.010666667
Toby,2,4,10,2,370,0.005405405
Toby,2,5,11,7,325,0.021538462
Toby,2,6,12,5,310,0.016129032
Toby,2,7,13,1,285,0.003508772
Toby,2,8,14,1,401,0.002493766
Toby,2,9,15,1,344,0.002906977
Toby,2,10,16,7,337,0.020771513
Toby,2,11,17,3,286,0.01048951
Toby,2,12,18,13,385,0.033766234
Toby,2,13,19,3,299,0.010033445
Toby,2,14,20,8,324,0.024691358
Toby,2,15,21,0,298,0
Toby,2,16,22,0,203,0
Toby,2,17,23,4,252,0.015873016
Toby,2,18,24,13,245,0.053061224
Toby,2,19,25,8,262,0.030534351
Toby,2,20,26,9,277,0.032490975
Toby,2,21,27,22,286,0.076923077
Toby,2,22,28,5,367,0.013623978
Toby,3,1,29,10,171,0.058479532
Toby,3,2,30,6,288,0.020833333
Toby,3,3,31,0,275,0
Toby,3,4,32,10,290,0.034482759
Toby,3,5,33,1,292,0.003424658
Toby,3,6,34,2,237,0.008438819
Toby,3,7,35,3,240,0.0125
Toby,3,8,36,16,514,0.031128405
Toby,3,9,37,4,165,0.024242424
Toby,3,10,38,15,468,0.032051282
Toby,3,11,39,9,303,0.02970297
Toby,3,12,40,0,228,0
Toby,3,13,41,0,190,0
Toby,3,14,42,0,188,0
Toby,3,15,43,2,152,0.013157895
Toby,3,16,44,3,220,0.013636364
Toby,3,17,45,5,283,0.017667845
Toby,3,18,46,17,339,0.050147493
Toby,3,19,47,8,360,0.022222222
Toby,3,20,48,0,345,0
Toby,3,21,49,7,306,0.022875817
Toby,3,22,50,4,339,0.01179941
Toby,3,23,51,0,449,0
Toby,4,1,52,11,540,0.02037037
Toby,4,2,53,18,585,0.030769231
Toby,4,3,54,8,552,0.014492754
Toby,4,4,55,2,505,0.003960396
Toby,4,5,56,2,258,0.007751938
Toby,4,6,57,10,294,0.034013605
Toby,4,7,58,16,273,0.058608059
Toby,4,8,59,4,251,0.015936255
Toby,4,9,60,0,316,0
Toby,4,10,61,1,254,0.003937008
Toby,4,11,62,8,335,0.023880597
Toby,4,12,63,13,308,0.042207792
Toby,4,13,64,0,191,0
Toby,4,14,65,51,607,0.084019769
Toby,5,1,66,3,551,0.005444646
Toby,5,2,67,0,256,0
Toby,5,3,68,3,311,0.009646302
Toby,5,4,69,0,290,0
Toby,5,5,70,0,430,0
Toby,5,6,71,0,400,0
Toby,5,7,72,0,287,0
Toby,5,8,73,29,262,0.110687023
Toby,5,9,74,2,304,0.006578947
Toby,5,10,75,15,234,0.064102564
Toby,5,11,76,0,281,0
Toby,5,12,77,0,223,0
Toby,5,13,78,0,374,0
Toby,5,14,79,0,200,0
Toby,5,15,80,0,236,0
Toby,5,16,81,0,250,0
Toby,5,17,82,0,282,0
Toby,5,18,83,0,206,0
Toby,5,19,84,1,231,0.004329004
Toby,5,20,85,0,244,0
Toby,5,21,86,3,232,0.012931034
Toby,5,22,87,0,274,0
Toby,5,23,88,0,199,0
Toby,5,24,89,13,319,0.040752351
Toby,5,25,90,0,276,0
Toby,5,26,91,2,218,0.009174312
Toby,6,1,92,1,313,0.003194888
Toby,6,2,93,26,231,0.112554113
Toby,6,3,94,0,297,0
Toby,6,4,95,4,481,0.008316008
Toby,6,5,96,3,306,0.009803922
Toby,6,6,97,15,314,0.047770701
Toby,6,7,98,0,305,0
Toby,6,8,99,7,328,0.021341463
Toby,6,9,100,0,239,0
Toby,6,10,101,0,218,0
Toby,6,11,102,0,224,0
Toby,6,12,103,6,302,0.01986755
Toby,6,13,104,18,91,0.197802198
Toby,6,14,105,2,195,0.01025641
Toby,6,15,106,0,249,0
Toby,6,16,107,1,574,0.00174216
Toby,6,17,108,0,202,0
Toby,6,18,109,2,280,0.007142857
Toby,6,19,110,0,295,0
Toby,6,20,111,3,260,0.011538462
Toby,6,21,112,0,286,0
Toby,6,22,113,0,267,0
Toby,6,23,114,5,297,0.016835017
Toby,6,24,115,7,184,0.038043478
Toby,7,1,116,3,211,0.014218009
Toby,7,2,117,35,252,0.138888889
Toby,7,3,118,0,203,0
Toby,7,4,119,0,274,0
Toby,7,5,120,0,341,0
Toby,7,6,121,4,250,0.016
Toby,7,7,122,3,236,0.012711864
Toby,7,8,123,0,268,0
Toby,7,9,124,0,273,0
Toby,7,10,125,0,289,0
Toby,7,11,126,25,552,0.045289855
Toby,7,12,127,0,307,0
Toby,7,13,128,0,249,0
Toby,7,14,129,0,282,0
Toby,7,15,130,0,350,0
Toby,7,16,131,0,70,0
Toby,7,17,132,0,271,0
Toby,7,18,133,0,288,0
Toby,7,19,134,0,160,0
Toby,7,20,135,2,195,0.01025641
Toby,7,21,136,5,298,0.016778523
Toby,7,22,137,1,166,0.006024096
Toby,7,23,138,6,239,0.025104603
Toby,7,24,139,13,435,0.029885057
Toby,8,1,140,4,270,0.014814815
Toby,8,2,141,1,306,0.003267974
Toby,8,3,142,2,308,0.006493506
Toby,8,4,143,6,230,0.026086957
Toby,8,5,144,8,270,0.02962963
Toby,8,6,145,8,312,0.025641026
Toby,8,7,146,4,300,0.013333333
Toby,8,8,147,0,266,0
Toby,8,9,148,3,248,0.012096774
Toby,8,10,149,6,313,0.019169329
Toby,8,11,150,0,224,0
Toby,8,12,151,8,285,0.028070175
Toby,8,13,152,5,342,0.014619883
Toby,8,14,153,2,260,0.007692308
Toby,8,15,154,0,211,0
Toby,8,16,155,0,278,0
Toby,8,17,156,18,226,0.079646018
Toby,8,18,157,16,246,0.06504065
Toby,8,19,158,3,238,0.012605042
Toby,8,20,159,0,250,0
Toby,8,21,160,1,289,0.003460208
Toby,8,22,161,0,213,0
Toby,8,23,162,7,239,0.029288703
Toby,8,24,163,5,241,0.020746888
Toby,9,1,164,11,220,0.05
Toby,9,2,165,5,293,0.017064846
Toby,9,3,166,0,242,0
Toby,9,4,167,2,302,0.006622517
Toby,9,5,168,5,240,0.020833333
Toby,9,6,169,9,255,0.035294118
Toby,9,7,170,5,263,0.019011407
Toby,9,8,171,8,282,0.028368794
Toby,9,9,172,11,287,0.038327526
Toby,9,10,173,0,225,0
Toby,9,11,174,0,228,0
Toby,9,12,175,7,249,0.02811245
Toby,9,13,176,0,210,0
Toby,9,14,177,3,221,0.013574661
Toby,9,15,178,0,235,0
Toby,9,16,179,15,423,0.035460993
Toby,9,17,180,0,142,0
Toby,9,18,181,2,270,0.007407407
Toby,9,19,182,15,246,0.06097561
Toby,9,20,183,7,195,0.035897436
Toby,9,21,184,7,333,0.021021021
Toby,9,22,185,0,444,0
Toby,9,23,186,13,432,0.030092593
Creed,1,1,1,0,262,0
Creed,1,2,2,0,245,0
Creed,1,3,3,0,313,0
Creed,1,4,4,0,354,0
Creed,1,5,5,0,285,0
Creed,1,6,6,0,360,0
Creed,2,1,7,0,381,0
Creed,2,2,8,0,289,0
Creed,2,3,9,0,375,0
Creed,2,4,10,0,370,0
Creed,2,5,11,27,325,0.083076923
Creed,2,6,12,0,310,0
Creed,2,7,13,0,285,0
Creed,2,8,14,1,401,0.002493766
Creed,2,9,15,0,344,0
Creed,2,10,16,9,337,0.026706231
Creed,2,11,17,6,286,0.020979021
Creed,2,12,18,1,385,0.002597403
Creed,2,13,19,3,299,0.010033445
Creed,2,14,20,9,324,0.027777778
Creed,2,15,21,0,298,0
Creed,2,16,22,3,203,0.014778325
Creed,2,17,23,4,252,0.015873016
Creed,2,18,24,5,245,0.020408163
Creed,2,19,25,0,262,0
Creed,2,20,26,2,277,0.007220217
Creed,2,21,27,3,286,0.01048951
Creed,2,22,28,4,367,0.010899183
Creed,3,1,29,1,171,0.005847953
Creed,3,2,30,2,288,0.006944444
Creed,3,3,31,3,275,0.010909091
Creed,3,4,32,6,290,0.020689655
Creed,3,5,33,0,292,0
Creed,3,6,34,1,237,0.004219409
Creed,3,7,35,0,240,0
Creed,3,8,36,2,514,0.003891051
Creed,3,9,37,2,165,0.012121212
Creed,3,10,38,4,468,0.008547009
Creed,3,11,39,4,303,0.01320132
Creed,3,12,40,0,228,0
Creed,3,13,41,3,190,0.015789474
Creed,3,14,42,0,188,0
Creed,3,15,43,0,152,0
Creed,3,16,44,8,220,0.036363636
Creed,3,17,45,2,283,0.007067138
Creed,3,18,46,3,339,0.008849558
Creed,3,19,47,4,360,0.011111111
Creed,3,20,48,15,345,0.043478261
Creed,3,21,49,6,306,0.019607843
Creed,3,22,50,2,339,0.005899705
Creed,3,23,51,3,449,0.006681514
Creed,4,1,52,9,540,0.016666667
Creed,4,2,53,15,585,0.025641026
Creed,4,3,54,1,552,0.001811594
Creed,4,4,55,7,505,0.013861386
Creed,4,5,56,8,258,0.031007752
Creed,4,6,57,0,294,0
Creed,4,7,58,12,273,0.043956044
Creed,4,8,59,3,251,0.011952191
Creed,4,9,60,0,316,0
Creed,4,10,61,3,254,0.011811024
Creed,4,11,62,2,335,0.005970149
Creed,4,12,63,1,308,0.003246753
Creed,4,13,64,4,191,0.020942408
Creed,4,14,65,8,607,0.013179572
Creed,5,1,66,5,551,0.00907441
Creed,5,2,67,2,256,0.0078125
Creed,5,3,68,2,311,0.006430868
Creed,5,4,69,2,290,0.006896552
Creed,5,5,70,2,430,0.004651163
Creed,5,6,71,0,400,0
Creed,5,7,72,1,287,0.003484321
Creed,5,8,73,2,262,0.007633588
Creed,5,9,74,1,304,0.003289474
Creed,5,10,75,1,234,0.004273504
Creed,5,11,76,2,281,0.007117438
Creed,5,12,77,1,223,0.004484305
Creed,5,13,78,5,374,0.013368984
Creed,5,14,79,5,200,0.025
Creed,5,15,80,2,236,0.008474576
Creed,5,16,81,0,250,0
Creed,5,17,82,2,282,0.007092199
Creed,5,18,83,2,206,0.009708738
Creed,5,19,84,1,231,0.004329004
Creed,5,20,85,1,244,0.004098361
Creed,5,21,86,2,232,0.00862069
Creed,5,22,87,0,274,0
Creed,5,23,88,0,199,0
Creed,5,24,89,9,319,0.028213166
Creed,5,25,90,3,276,0.010869565
Creed,5,26,91,0,218,0
Creed,6,1,92,6,313,0.019169329
Creed,6,2,93,4,231,0.017316017
Creed,6,3,94,3,297,0.01010101
Creed,6,4,95,0,481,0
Creed,6,5,96,1,306,0.003267974
Creed,6,6,97,1,314,0.003184713
Creed,6,7,98,3,305,0.009836066
Creed,6,8,99,2,328,0.006097561
Creed,6,9,100,2,239,0.008368201
Creed,6,10,101,1,218,0.004587156
Creed,6,11,102,1,224,0.004464286
Creed,6,12,103,2,302,0.006622517
Creed,6,13,104,0,91,0
Creed,6,14,105,1,195,0.005128205
Creed,6,15,106,0,249,0
Creed,6,16,107,1,574,0.00174216
Creed,6,17,108,1,202,0.004950495
Creed,6,18,109,0,280,0
Creed,6,19,110,1,295,0.003389831
Creed,6,20,111,0,260,0
Creed,6,21,112,1,286,0.003496503
Creed,6,22,113,2,267,0.007490637
Creed,6,23,114,4,297,0.013468013
Creed,6,24,115,2,184,0.010869565
Creed,7,1,116,4,211,0.018957346
Creed,7,2,117,1,252,0.003968254
Creed,7,3,118,2,203,0.009852217
Creed,7,4,119,2,274,0.00729927
Creed,7,5,120,2,341,0.005865103
Creed,7,6,121,3,250,0.012
Creed,7,7,122,0,236,0
Creed,7,8,123,4,268,0.014925373
Creed,7,9,124,3,273,0.010989011
Creed,7,10,125,2,289,0.006920415
Creed,7,11,126,4,552,0.007246377
Creed,7,12,127,13,307,0.042345277
Creed,7,13,128,2,249,0.008032129
Creed,7,14,129,0,282,0
Creed,7,15,130,1,350,0.002857143
Creed,7,16,131,1,70,0.014285714
Creed,7,17,132,0,271,0
Creed,7,18,133,0,288,0
Creed,7,19,134,0,160,0
Creed,7,20,135,1,195,0.005128205
Creed,7,21,136,2,298,0.006711409
Creed,7,22,137,0,166,0
Creed,7,23,138,2,239,0.008368201
Creed,7,24,139,17,435,0.03908046
Creed,8,1,140,1,270,0.003703704
Creed,8,2,141,0,306,0
Creed,8,3,142,1,308,0.003246753
Creed,8,4,143,0,230,0
Creed,8,5,144,4,270,0.014814815
Creed,8,6,145,0,312,0
Creed,8,7,146,2,300,0.006666667
Creed,8,8,147,0,266,0
Creed,8,9,148,2,248,0.008064516
Creed,8,10,149,2,313,0.006389776
Creed,8,11,150,1,224,0.004464286
Creed,8,12,151,0,285,0
Creed,8,13,152,5,342,0.014619883
Creed,8,14,153,1,260,0.003846154
Creed,8,15,154,2,211,0.009478673
Creed,8,16,155,0,278,0
Creed,8,17,156,1,226,0.004424779
Creed,8,18,157,2,246,0.008130081
Creed,8,19,158,1,238,0.004201681
Creed,8,20,159,3,250,0.012
Creed,8,21,160,3,289,0.010380623
Creed,8,22,161,1,213,0.004694836
Creed,8,23,162,1,239,0.0041841
Creed,8,24,163,1,241,0.004149378
Creed,9,1,164,1,220,0.004545455
Creed,9,2,165,4,293,0.013651877
Creed,9,3,166,0,242,0
Creed,9,4,167,3,302,0.009933775
Creed,9,5,168,3,240,0.0125
Creed,9,6,169,1,255,0.003921569
Creed,9,7,170,1,263,0.003802281
Creed,9,8,171,3,282,0.010638298
Creed,9,9,172,2,287,0.006968641
Creed,9,10,173,4,225,0.017777778
Creed,9,11,174,3,228,0.013157895
Creed,9,12,175,2,249,0.008032129
Creed,9,13,176,0,210,0
Creed,9,14,177,1,221,0.004524887
Creed,9,15,178,0,235,0
Creed,9,16,179,4,423,0.009456265
Creed,9,17,180,3,142,0.021126761
Creed,9,18,181,0,270,0
Creed,9,19,182,2,246,0.008130081
Creed,9,20,183,1,195,0.005128205
Creed,9,21,184,2,333,0.006006006
Creed,9,22,185,4,444,0.009009009
Creed,9,23,186,8,432,0.018518519
Darryl,1,1,1,0,262,0
Darryl,1,2,2,0,245,0
Darryl,1,3,3,0,313,0
Darryl,1,4,4,0,354,0
Darryl,1,5,5,17,285,0.059649123
Darryl,1,6,6,0,360,0
Darryl,2,1,7,1,381,0.002624672
Darryl,2,2,8,9,289,0.031141869
Darryl,2,3,9,0,375,0
Darryl,2,4,10,0,370,0
Darryl,2,5,11,0,325,0
Darryl,2,6,12,0,310,0
Darryl,2,7,13,0,285,0
Darryl,2,8,14,0,401,0
Darryl,2,9,15,0,344,0
Darryl,2,10,16,12,337,0.035608309
Darryl,2,11,17,6,286,0.020979021
Darryl,2,12,18,0,385,0
Darryl,2,13,19,0,299,0
Darryl,2,14,20,5,324,0.015432099
Darryl,2,15,21,28,298,0.093959732
Darryl,2,16,22,0,203,0
Darryl,2,17,23,0,252,0
Darryl,2,18,24,5,245,0.020408163
Darryl,2,19,25,0,262,0
Darryl,2,20,26,0,277,0
Darryl,2,21,27,0,286,0
Darryl,2,22,28,11,367,0.029972752
Darryl,3,1,29,0,171,0
Darryl,3,2,30,0,288,0
Darryl,3,3,31,0,275,0
Darryl,3,4,32,0,290,0
Darryl,3,5,33,0,292,0
Darryl,3,6,34,0,237,0
Darryl,3,7,35,4,240,0.016666667
Darryl,3,8,36,0,514,0
Darryl,3,9,37,0,165,0
Darryl,3,10,38,3,468,0.006410256
Darryl,3,11,39,6,303,0.01980198
Darryl,3,12,40,0,228,0
Darryl,3,13,41,0,190,0
Darryl,3,14,42,0,188,0
Darryl,3,15,43,0,152,0
Darryl,3,16,44,0,220,0
Darryl,3,17,45,0,283,0
Darryl,3,18,46,43,339,0.126843658
Darryl,3,19,47,32,360,0.088888889
Darryl,3,20,48,0,345,0
Darryl,3,21,49,0,306,0
Darryl,3,22,50,0,339,0
Darryl,3,23,51,0,449,0
Darryl,4,1,52,5,540,0.009259259
Darryl,4,2,53,0,585,0
Darryl,4,3,54,9,552,0.016304348
Darryl,4,4,55,10,505,0.01980198
Darryl,4,5,56,11,258,0.042635659
Darryl,4,6,57,0,294,0
Darryl,4,7,58,0,273,0
Darryl,4,8,59,3,251,0.011952191
Darryl,4,9,60,0,316,0
Darryl,4,10,61,0,254,0
Darryl,4,11,62,0,335,0
Darryl,4,12,63,13,308,0.042207792
Darryl,4,13,64,7,191,0.036649215
Darryl,4,14,65,3,607,0.004942339
Darryl,5,1,66,13,551,0.023593466
Darryl,5,2,67,0,256,0
Darryl,5,3,68,9,311,0.028938907
Darryl,5,4,69,8,290,0.027586207
Darryl,5,5,70,57,430,0.13255814
Darryl,5,6,71,1,400,0.0025
Darryl,5,7,72,0,287,0
Darryl,5,8,73,0,262,0
Darryl,5,9,74,0,304,0
Darryl,5,10,75,6,234,0.025641026
Darryl,5,11,76,0,281,0
Darryl,5,12,77,0,223,0
Darryl,5,13,78,6,374,0.016042781
Darryl,5,14,79,0,200,0
Darryl,5,15,80,0,236,0
Darryl,5,16,81,0,250,0
Darryl,5,17,82,3,282,0.010638298
Darryl,5,18,83,0,206,0
Darryl,5,19,84,0,231,0
Darryl,5,20,85,0,244,0
Darryl,5,21,86,0,232,0
Darryl,5,22,87,0,274,0
Darryl,5,23,88,0,199,0
Darryl,5,24,89,1,319,0.003134796
Darryl,5,25,90,0,276,0
Darryl,5,26,91,0,218,0
Darryl,6,1,92,0,313,0
Darryl,6,2,93,15,231,0.064935065
Darryl,6,3,94,0,297,0
Darryl,6,4,95,0,481,0
Darryl,6,5,96,0,306,0
Darryl,6,6,97,0,314,0
Darryl,6,7,98,7,305,0.02295082
Darryl,6,8,99,0,328,0
Darryl,6,9,100,0,239,0
Darryl,6,10,101,0,218,0
Darryl,6,11,102,0,224,0
Darryl,6,12,103,0,302,0
Darryl,6,13,104,0,91,0
Darryl,6,14,105,0,195,0
Darryl,6,15,106,0,249,0
Darryl,6,16,107,0,574,0
Darryl,6,17,108,0,202,0
Darryl,6,18,109,9,280,0.032142857
Darryl,6,19,110,10,295,0.033898305
Darryl,6,20,111,3,260,0.011538462
Darryl,6,21,112,4,286,0.013986014
Darryl,6,22,113,26,267,0.097378277
Darryl,6,23,114,4,297,0.013468013
Darryl,6,24,115,6,184,0.032608696
Darryl,7,1,116,5,211,0.023696682
Darryl,7,2,117,4,252,0.015873016
Darryl,7,3,118,11,203,0.054187192
Darryl,7,4,119,8,274,0.02919708
Darryl,7,5,120,24,341,0.070381232
Darryl,7,6,121,26,250,0.104
Darryl,7,7,122,2,236,0.008474576
Darryl,7,8,123,0,268,0
Darryl,7,9,124,0,273,0
Darryl,7,10,125,13,289,0.044982699
Darryl,7,11,126,23,552,0.041666667
Darryl,7,12,127,21,307,0.068403909
Darryl,7,13,128,3,249,0.012048193
Darryl,7,14,129,8,282,0.028368794
Darryl,7,15,130,16,350,0.045714286
Darryl,7,16,131,0,70,0
Darryl,7,17,132,0,271,0
Darryl,7,18,133,10,288,0.034722222
Darryl,7,19,134,10,160,0.0625
Darryl,7,20,135,3,195,0.015384615
Darryl,7,21,136,3,298,0.010067114
Darryl,7,22,137,8,166,0.048192771
Darryl,7,23,138,6,239,0.025104603
Darryl,7,24,139,27,435,0.062068966
Darryl,8,1,140,6,270,0.022222222
Darryl,8,2,141,7,306,0.022875817
Darryl,8,3,142,49,308,0.159090909
Darryl,8,4,143,10,230,0.043478261
Darryl,8,5,144,9,270,0.033333333
Darryl,8,6,145,16,312,0.051282051
Darryl,8,7,146,27,300,0.09
Darryl,8,8,147,13,266,0.04887218
Darryl,8,9,148,24,248,0.096774194
Darryl,8,10,149,10,313,0.031948882
Darryl,8,11,150,10,224,0.044642857
Darryl,8,12,151,10,285,0.035087719
Darryl,8,13,152,14,342,0.040935673
Darryl,8,14,153,23,260,0.088461538
Darryl,8,15,154,4,211,0.018957346
Darryl,8,16,155,14,278,0.050359712
Darryl,8,17,156,4,226,0.017699115
Darryl,8,18,157,26,246,0.105691057
Darryl,8,19,158,7,238,0.029411765
Darryl,8,20,159,1,250,0.004
Darryl,8,21,160,5,289,0.017301038
Darryl,8,22,161,14,213,0.0657277
Darryl,8,23,162,0,239,0
Darryl,8,24,163,15,241,0.062240664
Darryl,9,1,164,3,220,0.013636364
Darryl,9,2,165,11,293,0.037542662
Darryl,9,3,166,31,242,0.128099174
Darryl,9,4,167,11,302,0.036423841
Darryl,9,5,168,6,240,0.025
Darryl,9,6,169,4,255,0.015686275
Darryl,9,7,170,3,263,0.011406844
Darryl,9,8,171,6,282,0.021276596
Darryl,9,9,172,17,287,0.059233449
Darryl,9,10,173,15,225,0.066666667
Darryl,9,11,174,19,228,0.083333333
Darryl,9,12,175,24,249,0.096385542
Darryl,9,13,176,2,210,0.00952381
Darryl,9,14,177,35,221,0.158371041
Darryl,9,15,178,3,235,0.012765957
Darryl,9,16,179,5,423,0.011820331
Darryl,9,17,180,1,142,0.007042254
Darryl,9,18,181,12,270,0.044444444
Darryl,9,19,182,0,246,0
Darryl,9,20,183,10,195,0.051282051
Darryl,9,21,184,11,333,0.033033033
Darryl,9,22,185,30,444,0.067567568
Darryl,9,23,186,19,432,0.043981481
Erin,1,1,1,0,262,0
Erin,1,2,2,0,245,0
Erin,1,3,3,0,313,0
Erin,1,4,4,0,354,0
Erin,1,5,5,0,285,0
Erin,1,6,6,0,360,0
Erin,2,1,7,0,381,0
Erin,2,2,8,0,289,0
Erin,2,3,9,0,375,0
Erin,2,4,10,0,370,0
Erin,2,5,11,0,325,0
Erin,2,6,12,0,310,0
Erin,2,7,13,0,285,0
Erin,2,8,14,0,401,0
Erin,2,9,15,0,344,0
Erin,2,10,16,0,337,0
Erin,2,11,17,0,286,0
Erin,2,12,18,0,385,0
Erin,2,13,19,0,299,0
Erin,2,14,20,0,324,0
Erin,2,15,21,0,298,0
Erin,2,16,22,0,203,0
Erin,2,17,23,0,252,0
Erin,2,18,24,0,245,0
Erin,2,19,25,0,262,0
Erin,2,20,26,0,277,0
Erin,2,21,27,0,286,0
Erin,2,22,28,0,367,0
Erin,3,1,29,0,171,0
Erin,3,2,30,0,288,0
Erin,3,3,31,0,275,0
Erin,3,4,32,0,290,0
Erin,3,5,33,0,292,0
Erin,3,6,34,0,237,0
Erin,3,7,35,0,240,0
Erin,3,8,36,0,514,0
Erin,3,9,37,0,165,0
Erin,3,10,38,0,468,0
Erin,3,11,39,0,303,0
Erin,3,12,40,0,228,0
Erin,3,13,41,0,190,0
Erin,3,14,42,0,188,0
Erin,3,15,43,0,152,0
Erin,3,16,44,0,220,0
Erin,3,17,45,0,283,0
Erin,3,18,46,0,339,0
Erin,3,19,47,0,360,0
Erin,3,20,48,0,345,0
Erin,3,21,49,0,306,0
Erin,3,22,50,0,339,0
Erin,3,23,51,0,449,0
Erin,4,1,52,0,540,0
Erin,4,2,53,0,585,0
Erin,4,3,54,0,552,0
Erin,4,4,55,0,505,0
Erin,4,5,56,0,258,0
Erin,4,6,57,0,294,0
Erin,4,7,58,0,273,0
Erin,4,8,59,0,251,0
